HomeOdds,DrawOdds,AwayOdds,Winner,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,HTGD,ATGD,DiffFormPts,DiffLP
1.83,3.3,4.33,0,1.36363636364,1.0303030303,L,W,L,D,L,W,11.0,9.0,0.0606060606061,-0.424242424242,-0.030303030303,2.0
1.61,3.6,5.5,0,1.48484848485,0.8181818181820001,W,L,W,L,L,W,8.0,12.0,0.151515151515,-0.515151515152,0.0606060606061,-4.0
2.5,3.4,2.62,1,0.705882352941,1.11764705882,D,W,L,L,L,L,18.0,5.0,-0.911764705882,-0.294117647059,0.0882352941176,13.0
4.0,3.3,1.9,1,1.67647058824,1.97058823529,W,W,L,L,L,D,17.0,3.0,0.205882352941,0.8235294117649999,0.0294117647059,14.0
3.2,3.25,2.2,-1,1.02941176471,1.5,D,W,L,D,L,W,13.0,4.0,-0.411764705882,0.35294117647100004,-0.0882352941176,9.0
2.0,3.2,3.75,1,1.20588235294,1.11764705882,D,W,D,D,D,D,16.0,10.0,0.0588235294118,-0.117647058824,-0.0294117647059,6.0
2.1,3.2,3.5,0,2.4545454545500003,2.12121212121,D,W,W,W,W,W,2.0,1.0,1.51515151515,1.21212121212,0.0,1.0
1.66,3.4,5.5,0,1.38235294118,0.852941176471,D,W,D,D,D,W,15.0,18.0,0.117647058824,-0.617647058824,0.0,-3.0
1.9,3.1,4.33,0,1.27272727273,1.33333333333,D,W,L,L,D,L,6.0,7.0,-0.0606060606061,-0.272727272727,0.0606060606061,-1.0
1.9,3.3,4.0,1,1.09090909091,0.787878787879,W,D,L,L,L,L,15.0,18.0,-0.272727272727,-0.636363636364,0.121212121212,-3.0
4.33,3.3,1.83,-1,1.75,2.25,D,W,W,W,W,W,9.0,1.0,1.0,1.5,-0.5,8.0
2.37,3.1,3.0,-1,1.0,0.25,L,W,D,L,L,D,17.0,12.0,-0.75,-1.0,0.75,5.0
2.5,3.2,2.75,-1,1.0,1.0,L,D,W,W,L,D,18.0,6.0,0.25,0.25,0.0,12.0
2.1,3.25,3.4,1,0.75,0.0,W,L,L,L,L,L,18.0,18.0,-0.25,-1.0,0.75,0.0
5.0,3.6,1.66,-1,0.25,2.25,L,D,L,W,W,W,14.0,3.0,-1.0,1.25,-2.0,11.0
1.83,3.3,4.33,-1,1.0,2.25,W,L,D,W,W,W,7.0,11.0,0.25,1.5,-1.25,-4.0
6.0,3.6,1.57,-1,2.4,2.4,W,W,W,W,W,W,11.0,1.0,1.4,1.6,0.0,10.0
2.6,3.25,2.6,0,1.0,1.4,W,D,L,L,D,W,10.0,9.0,0.0,0.4,-0.4,1.0
2.37,3.2,2.9,0,0.0,0.666666666667,L,L,L,L,L,L,18.0,17.0,-1.16666666667,-0.833333333333,-0.666666666667,1.0
2.2,3.1,3.3,-1,0.8,1.4,W,L,L,W,L,D,13.0,18.0,-0.6,1.0,-0.6,-5.0
2.3,3.25,3.0,0,0.2,0.8,L,D,L,W,L,L,16.0,12.0,-0.8,-0.6,-0.6,4.0
2.4,3.25,2.8,-1,0.833333333333,0.333333333333,D,L,D,D,L,L,15.0,14.0,-0.333333333333,-1.0,0.5,1.0
2.7,3.1,2.6,0,1.16666666667,1.83333333333,D,D,D,D,D,W,5.0,3.0,0.166666666667,0.833333333333,-0.666666666667,2.0
2.1,3.25,3.4,-1,1.83333333333,1.33333333333,D,W,W,D,W,W,8.0,6.0,0.5,0.333333333333,0.5,2.0
2.7,3.1,2.6,0,1.16666666667,1.16666666667,D,W,W,W,L,W,18.0,7.0,0.0,-0.166666666667,0.0,11.0
1.4,4.0,9.0,1,1.5,0.5,W,L,W,L,L,L,2.0,4.0,0.833333333333,-0.833333333333,1.0,-2.0
1.72,3.4,5.0,1,1.33333333333,0.666666666667,D,W,W,W,L,D,6.0,16.0,0.333333333333,-0.5,0.666666666667,-10.0
5.0,3.4,1.72,0,1.57142857143,1.42857142857,D,W,W,D,W,L,18.0,2.0,0.8571428571430001,0.714285714286,0.14285714285700002,16.0
1.9,3.25,4.0,-1,0.5,1.16666666667,L,L,L,D,W,W,4.0,18.0,-0.833333333333,0.0,-0.666666666667,-14.0
1.3,4.33,13.0,-1,1.57142857143,0.714285714286,L,D,D,L,D,L,3.0,15.0,0.5714285714289999,-0.714285714286,0.428571428571,-12.0
2.1,3.25,3.4,1,0.714285714286,1.57142857143,W,D,L,L,D,W,14.0,8.0,-0.428571428571,0.28571428571400004,-0.714285714286,6.0
2.75,3.2,2.5,-1,0.714285714286,2.14285714286,D,L,L,W,L,W,17.0,11.0,-0.714285714286,0.8571428571430001,-1.14285714286,6.0
1.22,5.5,13.0,1,2.5,0.833333333333,W,W,W,L,W,D,1.0,10.0,1.66666666667,-0.666666666667,1.66666666667,-9.0
3.4,3.25,2.1,0,0.666666666667,1.16666666667,L,W,L,D,D,D,12.0,5.0,-0.666666666667,0.166666666667,-0.5,7.0
1.57,3.5,6.5,-1,1.14285714286,0.14285714285700002,D,W,L,D,L,L,7.0,18.0,-0.14285714285700002,-1.0,0.8571428571430001,-11.0
1.61,3.4,6.0,1,1.28571428571,0.714285714286,D,D,L,L,D,W,9.0,13.0,0.28571428571400004,-0.5714285714289999,0.28571428571400004,-4.0
1.72,3.3,4.5,0,1.0,0.625,L,D,W,L,D,W,7.0,16.0,-0.375,-0.5,0.25,-9.0
1.61,3.4,6.0,1,1.25,1.0,W,L,D,W,L,D,5.0,15.0,-0.125,-0.5,0.125,-10.0
1.28,4.5,13.0,1,2.625,1.75,W,W,W,W,W,D,1.0,6.0,1.625,0.5,0.25,-5.0
2.6,3.25,2.6,1,1.77777777778,1.0,W,W,W,D,W,W,18.0,14.0,0.333333333333,-0.222222222222,0.555555555556,4.0
7.5,3.6,1.5,-1,0.5,1.75,W,D,L,W,L,D,18.0,3.0,-0.625,0.625,-0.5,15.0
6.0,3.4,1.61,1,0.555555555556,1.44444444444,L,L,D,L,W,D,17.0,2.0,-0.888888888889,0.555555555556,-0.666666666667,15.0
1.61,3.4,6.0,1,1.66666666667,0.333333333333,W,W,D,L,L,L,9.0,4.0,0.444444444444,-1.11111111111,0.888888888889,5.0
1.9,3.25,4.0,1,1.55555555556,1.33333333333,W,L,L,L,D,D,8.0,18.0,0.333333333333,0.555555555556,-0.111111111111,-10.0
2.37,3.1,3.0,-1,0.666666666667,0.666666666667,L,D,D,L,L,D,12.0,10.0,-0.555555555556,-0.666666666667,0.111111111111,2.0
1.83,3.25,4.5,0,1.77777777778,0.555555555556,D,L,W,L,L,L,11.0,13.0,0.555555555556,-0.666666666667,0.333333333333,-2.0
1.5,3.75,7.0,1,1.44444444444,1.55555555556,L,W,D,W,L,L,2.0,8.0,0.555555555556,0.333333333333,0.0,-6.0
2.0,3.2,3.75,-1,0.666666666667,1.77777777778,L,L,D,W,W,W,10.0,18.0,-0.666666666667,0.333333333333,-1.0,-8.0
2.0,3.2,3.75,1,1.22222222222,0.666666666667,W,W,L,L,D,D,15.0,12.0,-0.222222222222,-0.555555555556,0.222222222222,3.0
3.5,3.2,2.1,1,0.555555555556,1.11111111111,L,L,L,L,W,L,13.0,5.0,-0.666666666667,-0.333333333333,-0.111111111111,8.0
1.61,3.4,6.0,0,1.8,1.8,D,W,W,W,W,W,3.0,9.0,0.7,0.6,-0.3,-6.0
2.6,3.25,2.6,-1,0.7,1.9,D,D,L,W,D,L,16.0,11.0,-0.4,0.6,-0.1,5.0
2.37,3.25,2.87,1,1.5,1.2,W,L,D,D,W,L,18.0,7.0,0.6,-0.2,0.0,11.0
1.72,3.4,5.0,1,1.4,0.8,L,L,W,W,L,L,6.0,17.0,-0.1,-0.7,0.3,-11.0
9.0,4.33,1.36,0,0.4,2.7,D,L,L,W,W,W,4.0,1.0,-1.0,2.0,-1.4,3.0
1.66,3.4,5.5,1,0.9,0.5,L,D,W,L,D,W,14.0,18.0,-0.3,-0.7,0.3,-4.0
2.1,3.2,3.5,1,2.0,0.8181818181820001,W,W,W,W,D,L,18.0,13.0,0.545454545455,-0.363636363636,1.0,5.0
2.8,3.1,2.5,0,1.72727272727,1.54545454545,D,W,W,D,W,L,9.0,2.0,0.545454545455,0.545454545455,0.272727272727,7.0
2.25,3.2,3.1,-1,0.454545454545,0.636363636364,L,L,D,L,D,D,18.0,16.0,-0.7272727272730001,-0.454545454545,0.181818181818,2.0
4.5,3.3,1.8,1,1.09090909091,1.63636363636,L,D,W,L,D,W,7.0,3.0,-0.272727272727,0.363636363636,-0.181818181818,4.0
1.57,3.5,6.5,1,1.3,1.5,W,L,W,W,L,D,5.0,18.0,-0.1,0.6,-0.1,-13.0
2.1,3.2,3.5,-1,1.9,1.4,W,D,L,L,L,W,11.0,6.0,0.6,-0.1,0.0,5.0
2.3,3.25,3.0,-1,0.6,0.4,L,L,D,D,L,L,12.0,4.0,-0.6,-1.0,0.1,8.0
1.22,5.5,13.0,1,2.7,1.1,W,W,W,L,W,W,1.0,15.0,2.0,-0.3,0.8,-14.0
3.0,3.25,2.3,-1,0.7272727272730001,1.09090909091,L,W,L,W,L,D,17.0,14.0,-0.8181818181820001,-0.181818181818,-0.545454545455,3.0
1.83,3.25,4.5,1,1.54545454545,0.8181818181820001,L,W,W,L,W,L,8.0,10.0,0.272727272727,-0.636363636364,0.181818181818,-2.0
1.33,4.5,9.5,1,2.58333333333,1.25,W,D,W,W,W,L,1.0,14.0,1.83333333333,0.08333333333330001,0.25,-13.0
1.4,4.0,9.0,1,1.58333333333,0.833333333333,W,W,W,W,L,D,5.0,16.0,0.333333333333,-0.166666666667,0.583333333333,-11.0
4.0,3.25,1.9,-1,1.58333333333,1.75,L,L,W,W,L,D,11.0,3.0,0.166666666667,0.416666666667,-0.5,8.0
2.5,3.2,2.75,-1,0.384615384615,0.692307692308,L,L,L,L,L,L,18.0,10.0,-1.0,-0.846153846154,-0.153846153846,8.0
4.5,3.3,1.8,-1,1.92307692308,1.7692307692299998,L,W,W,W,W,D,18.0,2.0,0.538461538462,0.692307692308,0.153846153846,16.0
2.5,3.2,2.75,1,0.615384615385,0.769230769231,L,L,L,L,W,W,17.0,4.0,-1.0,-0.923076923077,-0.307692307692,13.0
1.9,3.25,4.0,0,1.66666666667,1.16666666667,W,L,W,L,W,L,8.0,15.0,0.416666666667,-0.25,0.0,-7.0
1.66,3.4,5.5,0,1.5384615384600002,1.4615384615399998,L,D,D,D,W,L,9.0,18.0,0.384615384615,0.384615384615,0.0769230769231,-9.0
1.9,3.25,4.0,1,1.15384615385,0.923076923077,L,W,L,W,L,W,7.0,13.0,-0.0769230769231,-0.307692307692,0.0,-6.0
2.5,3.2,2.75,-1,0.384615384615,0.461538461538,L,L,L,L,L,L,18.0,12.0,-1.0,-0.769230769231,0.0769230769231,6.0
1.36,4.33,9.0,1,1.7692307692299998,1.30769230769,W,W,D,W,L,W,2.0,15.0,0.692307692308,0.0,0.0769230769231,-13.0
2.25,3.2,3.1,1,0.692307692308,1.4615384615399998,L,L,L,L,L,L,10.0,11.0,-0.846153846154,0.0,-0.0769230769231,-1.0
2.8,3.1,2.5,-1,1.5384615384600002,1.69230769231,L,W,L,W,W,W,8.0,5.0,0.307692307692,0.384615384615,-0.230769230769,3.0
9.0,4.33,1.36,-1,0.769230769231,2.38461538462,L,W,L,L,W,D,16.0,1.0,-0.307692307692,1.6153846153799998,-0.384615384615,15.0
2.75,3.2,2.5,-1,1.78571428571,1.5,L,L,W,D,L,D,18.0,9.0,0.428571428571,0.357142857143,0.214285714286,9.0
5.0,3.3,1.72,-1,1.35714285714,1.92857142857,L,D,W,W,W,W,18.0,3.0,0.28571428571400004,0.5714285714289999,-0.214285714286,15.0
1.72,3.4,5.0,0,1.28571428571,0.785714285714,W,L,W,W,L,L,7.0,17.0,0.0,-0.642857142857,0.07142857142860001,-10.0
2.5,3.2,2.75,1,0.928571428571,1.28571428571,W,L,W,L,W,W,4.0,14.0,-0.785714285714,-0.07142857142860001,0.07142857142860001,-10.0
2.37,3.25,2.87,1,0.8571428571430001,1.64285714286,L,W,L,L,W,W,13.0,6.0,-0.357142857143,0.14285714285700002,-0.14285714285700002,7.0
7.0,3.75,1.5,-1,0.357142857143,1.78571428571,L,L,L,W,W,W,18.0,5.0,-1.0714285714299998,0.5,-1.0714285714299998,13.0
1.44,4.0,7.5,1,1.6875,0.625,W,W,D,L,L,L,9.0,16.0,0.4375,-0.75,0.3125,-7.0
2.1,3.2,3.5,-1,1.0625,1.375,D,W,W,L,W,L,4.0,18.0,-0.5625,0.25,0.1875,-14.0
1.3,4.5,11.0,1,1.9375,1.5625,D,W,W,L,L,L,3.0,18.0,0.6875,0.125,0.625,-15.0
5.5,3.4,1.66,-1,1.0,1.9375,D,W,W,D,W,W,10.0,3.0,-0.5,0.6875,-0.375,7.0
2.37,3.25,2.87,-1,1.0625,1.6875,D,W,W,D,W,L,4.0,6.0,-0.5625,0.25,0.0,-2.0
2.3,3.25,3.0,1,0.941176470588,1.23529411765,L,D,W,W,L,L,13.0,15.0,-0.294117647059,-0.235294117647,0.0,-2.0
1.8,3.2,5.0,1,1.41176470588,0.705882352941,L,W,L,L,W,L,8.0,12.0,0.235294117647,-0.705882352941,-0.117647058824,-4.0
2.3,3.25,3.0,1,1.47058823529,1.29411764706,L,L,L,L,W,L,18.0,11.0,-0.117647058824,-0.294117647059,-0.176470588235,7.0
2.5,3.2,2.75,-1,1.47058823529,1.29411764706,W,L,W,W,D,L,18.0,14.0,0.294117647059,-0.0588235294118,0.0,4.0
2.2,3.2,3.25,1,0.588235294118,0.941176470588,L,L,L,W,D,D,16.0,17.0,-0.8235294117649999,-0.411764705882,-0.470588235294,-1.0
2.5,3.2,2.75,0,1.11764705882,1.76470588235,L,L,D,W,W,W,7.0,9.0,-0.176470588235,0.529411764706,-0.35294117647100004,-2.0
2.87,3.1,2.5,-1,1.52941176471,2.52941176471,L,L,L,W,W,W,2.0,1.0,0.411764705882,1.64705882353,-0.35294117647100004,1.0
2.1,3.2,3.5,1,1.0,1.0,D,D,W,L,D,W,10.0,4.0,-0.470588235294,-0.588235294118,0.0588235294118,6.0
2.4,3.2,2.87,1,1.55555555556,1.5,W,L,L,W,L,W,18.0,8.0,0.0555555555556,0.388888888889,-0.222222222222,10.0
1.5,3.75,7.0,1,1.72222222222,0.666666666667,D,W,W,L,L,W,9.0,12.0,0.5,-0.777777777778,0.277777777778,-3.0
5.0,3.4,1.72,-1,1.29411764706,1.52941176471,L,W,L,L,L,L,11.0,2.0,-0.294117647059,0.411764705882,-0.176470588235,9.0
2.37,3.2,2.9,0,0.722222222222,1.38888888889,W,L,L,L,W,L,16.0,18.0,-0.722222222222,0.166666666667,-0.166666666667,-2.0
4.0,3.25,1.9,0,0.277777777778,1.72222222222,L,L,L,D,W,D,18.0,6.0,-1.16666666667,0.444444444444,-0.444444444444,12.0
1.66,3.4,5.5,1,2.05555555556,1.38888888889,W,W,W,W,W,D,5.0,14.0,0.888888888889,0.0555555555556,0.444444444444,-9.0
1.2,5.5,17.0,1,2.52941176471,0.941176470588,W,W,W,L,D,W,1.0,13.0,1.64705882353,-0.294117647059,0.294117647059,-12.0
2.0,3.2,3.75,-1,1.11111111111,1.16666666667,D,L,L,L,W,L,7.0,15.0,-0.166666666667,-0.277777777778,0.0555555555556,-8.0
1.22,5.5,13.0,1,2.05555555556,0.888888888889,W,W,D,L,W,D,3.0,17.0,0.944444444444,-0.444444444444,0.277777777778,-14.0
2.1,3.25,3.4,-1,1.3684210526299998,1.6315789473700002,D,L,W,W,W,L,18.0,18.0,0.157894736842,0.105263157895,0.0526315789474,0.0
3.4,3.25,2.1,1,0.8421052631579999,1.7894736842099996,L,L,W,W,D,W,17.0,9.0,-0.578947368421,0.578947368421,-0.421052631579,8.0
6.0,3.6,1.57,-1,1.4210526315799998,2.57894736842,L,W,L,W,W,W,8.0,1.0,0.315789473684,1.6315789473700002,-0.473684210526,7.0
2.1,3.25,3.4,0,1.0,1.05263157895,L,W,L,W,L,D,13.0,10.0,-0.263157894737,-0.315789473684,-0.0526315789474,3.0
5.0,3.4,1.72,-1,0.944444444444,2.05555555556,L,L,D,W,W,W,4.0,5.0,-0.777777777778,0.888888888889,-0.444444444444,-1.0
1.22,5.5,13.0,1,1.61111111111,0.722222222222,W,L,L,W,L,L,2.0,16.0,0.444444444444,-0.722222222222,0.166666666667,-14.0
7.5,4.33,1.4,0,0.666666666667,2.05555555556,L,L,W,W,W,D,12.0,3.0,-0.777777777778,0.944444444444,-0.388888888889,9.0
2.4,3.2,2.87,1,0.7,1.0,L,D,W,D,L,W,16.0,13.0,-0.85,-0.25,-0.05,3.0
2.0,3.2,3.75,1,1.7,1.25,L,W,D,L,L,W,9.0,14.0,0.45,-0.15,0.15,-5.0
2.2,3.2,3.25,-1,1.7,1.35,W,W,W,W,W,L,18.0,15.0,0.2,0.0,0.0,3.0
2.2,3.25,3.2,1,1.3157894736799998,1.3684210526299998,W,L,L,D,L,W,11.0,18.0,-0.210526315789,0.157894736842,-0.0526315789474,-7.0
2.6,3.25,2.6,-1,0.3,0.85,L,D,L,L,L,L,18.0,4.0,-1.1,-1.0,0.0,14.0
2.25,3.25,3.1,0,1.05263157895,1.4210526315799998,L,D,L,L,W,L,7.0,8.0,-0.263157894737,0.315789473684,-0.210526315789,-1.0
1.14,7.0,17.0,1,2.57894736842,0.6842105263160001,W,W,W,D,L,L,1.0,12.0,1.6315789473700002,-0.736842105263,0.578947368421,-11.0
5.5,3.6,1.61,0,1.05263157895,1.68421052632,W,L,D,W,W,L,10.0,2.0,-0.315789473684,0.631578947368,0.105263157895,8.0
1.22,5.5,13.0,1,2.10526315789,0.8421052631579999,W,W,W,L,L,W,5.0,17.0,0.894736842105,-0.578947368421,0.526315789474,-12.0
1.4,4.33,7.5,1,2.10526315789,1.6315789473700002,W,W,W,L,D,W,3.0,6.0,1.05263157895,0.263157894737,0.263157894737,-3.0
2.0,3.2,3.75,1,1.33333333333,0.761904761905,W,L,W,W,L,D,11.0,12.0,-0.190476190476,-0.666666666667,0.0952380952381,-1.0
2.0,3.2,3.75,-1,1.04761904762,1.2380952381,D,D,W,L,L,D,10.0,18.0,-0.28571428571400004,-0.047619047619,0.0952380952381,-8.0
2.1,3.25,3.4,0,1.42857142857,1.57142857143,W,W,W,D,D,L,15.0,6.0,0.047619047619,0.238095238095,0.28571428571400004,9.0
2.37,3.25,2.87,1,0.952380952381,1.2380952381,L,D,L,D,L,L,13.0,14.0,-0.28571428571400004,-0.14285714285700002,-0.14285714285700002,-1.0
1.66,3.4,5.5,1,2.09523809524,1.7619047619,W,D,W,W,L,W,5.0,9.0,0.8571428571430001,0.52380952381,0.14285714285700002,-4.0
4.5,3.3,1.8,1,1.27272727273,2.04545454545,L,D,L,D,W,D,8.0,3.0,0.13636363636399998,1.04545454545,-0.318181818182,5.0
2.2,3.25,3.2,-1,0.7727272727269999,1.04545454545,L,W,L,W,W,L,16.0,4.0,-0.7727272727269999,-0.7727272727269999,0.0454545454545,12.0
1.33,4.33,8.0,1,1.61904761905,1.04761904762,D,D,W,D,D,L,2.0,7.0,0.5714285714289999,-0.238095238095,0.238095238095,-5.0
17.0,5.5,1.2,-1,0.272727272727,2.63636363636,L,L,L,W,W,W,18.0,1.0,-1.09090909091,1.63636363636,-0.636363636364,17.0
1.83,3.3,4.33,-1,1.54545454545,0.863636363636,L,L,W,L,L,W,18.0,17.0,-0.0454545454545,-0.5,0.272727272727,1.0
2.25,3.2,3.1,1,1.63636363636,1.27272727273,W,D,D,L,D,L,6.0,8.0,0.318181818182,0.13636363636399998,0.0909090909091,-2.0
2.1,3.2,3.5,1,0.7272727272730001,0.7727272727269999,L,W,L,L,W,L,12.0,16.0,-0.7272727272730001,-0.7727272727269999,-0.13636363636399998,-4.0
2.3,3.25,3.0,-1,1.1818181818200002,1.40909090909,L,D,L,D,W,W,14.0,15.0,-0.181818181818,0.0454545454545,-0.272727272727,-1.0
1.72,3.4,5.0,-1,0.9565217391299998,0.391304347826,W,L,L,W,L,L,17.0,18.0,-0.434782608696,-1.0,0.08695652173910001,-1.0
1.61,3.4,6.0,0,1.81818181818,1.13636363636,W,W,L,W,D,D,9.0,10.0,0.590909090909,-0.227272727273,0.0909090909091,-1.0
5.5,3.5,1.66,1,1.04545454545,1.6818181818200002,W,W,L,W,D,D,4.0,2.0,-0.7727272727269999,0.863636363636,-0.227272727273,2.0
2.2,3.2,3.25,-1,1.0,1.54545454545,L,D,D,L,L,W,7.0,18.0,-0.545454545455,-0.0454545454545,-0.272727272727,-11.0
1.16,6.5,15.0,0,2.6521739130400004,1.30434782609,W,W,W,D,D,W,1.0,11.0,1.60869565217,-0.17391304347800002,0.304347826087,-10.0
2.3,3.1,3.1,1,1.95652173913,1.95652173913,L,D,W,D,L,W,3.0,5.0,0.913043478261,0.739130434783,0.0,-2.0
2.1,3.2,3.5,1,1.2608695652200002,1.13043478261,W,L,L,W,W,L,18.0,13.0,-0.08695652173910001,-0.17391304347800002,-0.130434782609,5.0
1.83,3.3,4.33,0,1.30434782609,0.9565217391299998,D,D,W,W,L,L,11.0,17.0,-0.17391304347800002,-0.434782608696,0.08695652173910001,-6.0
2.75,3.2,2.5,1,1.13043478261,1.7391304347799998,W,W,L,L,W,W,13.0,9.0,-0.17391304347800002,0.521739130435,-0.08695652173910001,4.0
2.75,3.2,2.5,-1,0.391304347826,0.9565217391299998,W,L,L,L,L,D,18.0,7.0,-1.0,-0.5652173913040001,0.08695652173910001,11.0
2.25,3.1,3.2,0,1.47826086957,1.13043478261,L,L,L,W,W,W,18.0,4.0,-0.08695652173910001,-0.6956521739129999,-0.130434782609,14.0
1.9,3.25,4.0,1,1.4615384615399998,0.769230769231,W,W,W,L,L,D,18.0,12.0,0.0769230769231,-0.615384615385,0.307692307692,6.0
2.1,3.1,3.6,1,1.84615384615,1.57692307692,W,L,L,D,W,L,5.0,2.0,0.538461538462,0.730769230769,-0.115384615385,3.0
1.5,3.75,7.0,1,1.42307692308,0.384615384615,L,L,W,D,L,L,15.0,18.0,0.0,-1.07692307692,0.115384615385,-3.0
1.66,3.6,5.0,0,1.69230769231,1.5,W,L,D,D,D,W,9.0,18.0,0.5,-0.0384615384615,0.0769230769231,-9.0
1.9,3.25,4.0,0,1.23076923077,1.26923076923,W,W,L,L,W,L,14.0,11.0,-0.192307692308,-0.192307692308,0.0384615384615,3.0
1.66,3.4,5.5,1,0.769230769231,0.384615384615,L,L,D,D,L,L,12.0,18.0,-0.615384615385,-1.07692307692,0.0,-6.0
3.1,3.25,2.25,1,1.48148148148,1.51851851852,W,L,L,L,D,W,15.0,2.0,0.07407407407410001,0.666666666667,0.185185185185,13.0
2.1,3.25,3.4,0,1.25925925926,1.11111111111,D,L,W,L,W,D,11.0,10.0,-0.185185185185,-0.111111111111,0.0,1.0
1.14,7.0,17.0,1,2.44444444444,0.666666666667,L,W,D,L,L,D,1.0,16.0,1.33333333333,-1.0,0.259259259259,-15.0
2.1,3.2,3.5,1,1.22222222222,1.33333333333,D,W,W,W,W,D,14.0,4.0,-0.185185185185,-0.4814814814810001,-0.222222222222,10.0
2.4,3.25,2.8,-1,0.962962962963,1.14814814815,L,W,D,W,W,L,17.0,7.0,-0.518518518519,-0.333333333333,-0.07407407407410001,10.0
1.8,3.3,4.5,1,1.55555555556,1.18518518519,L,W,D,W,L,W,6.0,13.0,0.222222222222,-0.037037037037,-0.111111111111,-7.0
1.53,3.8,6.0,1,1.88888888889,1.37037037037,W,W,L,W,L,W,5.0,8.0,0.555555555556,0.222222222222,-0.07407407407410001,-3.0
1.36,4.33,9.0,1,1.89655172414,1.1034482758600002,D,W,W,L,L,W,5.0,13.0,0.551724137931,-0.206896551724,0.137931034483,-8.0
2.0,3.2,3.75,-1,1.4,0.7,L,L,D,W,L,L,18.0,16.0,0.0,-0.966666666667,0.133333333333,2.0
2.1,3.2,3.5,-1,1.33333333333,1.43333333333,L,W,L,W,L,D,8.0,18.0,0.166666666667,-0.06666666666669999,0.0333333333333,-10.0
1.8,3.3,4.5,1,1.33333333333,1.13333333333,W,D,L,L,W,D,4.0,10.0,-0.433333333333,-0.133333333333,0.1,-6.0
1.83,3.25,4.5,1,1.53333333333,1.13333333333,W,L,W,L,L,W,15.0,7.0,0.133333333333,-0.333333333333,0.0,8.0
3.25,3.2,2.2,-1,0.827586206897,1.68965517241,D,L,W,W,D,D,12.0,9.0,-0.551724137931,0.48275862069,-0.137931034483,3.0
6.0,4.0,1.5,-1,0.9,2.1,D,L,L,W,W,W,17.0,3.0,-0.5666666666669999,0.966666666667,-0.366666666667,14.0
1.33,4.5,9.5,1,1.6,0.333333333333,L,W,W,L,L,L,6.0,18.0,0.333333333333,-1.1,0.266666666667,-12.0
1.3,4.5,9.5,1,1.51724137931,1.24137931034,W,L,L,D,D,D,2.0,11.0,0.724137931034,-0.172413793103,0.0344827586207,-9.0
8.0,4.2,1.4,1,1.0666666666700002,2.5,L,L,L,W,W,W,13.0,1.0,-0.266666666667,1.33333333333,-0.3,12.0
2.87,3.25,2.37,-1,1.3,1.83333333333,L,W,W,L,D,W,14.0,5.0,-0.1,0.5,0.0,9.0
2.0,3.2,3.75,-1,1.48387096774,1.4516129032299998,W,W,L,W,L,L,18.0,18.0,-0.0322580645161,0.0322580645161,0.0,0.0
2.0,3.2,3.75,0,1.13333333333,1.0666666666700002,L,W,D,L,L,L,10.0,13.0,-0.133333333333,-0.266666666667,0.133333333333,-3.0
1.25,5.0,13.0,1,2.5,1.33333333333,W,W,W,L,W,L,1.0,8.0,1.33333333333,0.166666666667,0.2,-7.0
1.57,3.6,6.0,1,1.87096774194,1.38709677419,W,L,D,W,W,D,5.0,4.0,0.612903225806,-0.322580645161,0.0,1.0
5.0,3.6,1.66,-1,0.322580645161,1.58064516129,L,L,L,W,W,L,18.0,15.0,-1.12903225806,0.16129032258099998,-0.387096774194,3.0
2.6,3.2,2.62,1,1.1935483871,1.5483870967700002,W,L,L,L,L,W,7.0,6.0,-0.290322580645,0.290322580645,0.0967741935484,1.0
1.18,6.0,17.0,1,2.12903225806,0.7741935483869999,W,W,W,L,L,D,3.0,12.0,1.03225806452,-0.677419354839,0.354838709677,-9.0
2.3,3.25,3.0,1,1.25806451613,1.25806451613,L,W,D,L,L,W,11.0,14.0,-0.225806451613,-0.16129032258099998,-0.0322580645161,-3.0
1.44,4.0,7.5,1,1.67741935484,0.8709677419349999,W,L,W,L,D,L,9.0,17.0,0.483870967742,-0.5806451612899999,0.225806451613,-8.0
1.28,5.5,8.5,1,2.12903225806,1.4516129032299998,W,W,W,W,L,L,3.0,18.0,1.03225806452,0.0322580645161,0.258064516129,-15.0
2.75,3.2,2.5,1,0.78125,1.5,D,L,L,L,L,L,12.0,6.0,-0.65625,0.25,-0.125,6.0
1.1,8.0,26.0,0,2.18181818182,0.333333333333,W,W,W,D,L,L,3.0,18.0,1.0303030303,-1.09090909091,0.424242424242,-15.0
2.1,3.2,3.5,1,1.35294117647,1.17647058824,L,D,L,L,L,L,18.0,8.0,-0.0882352941176,0.0,0.117647058824,10.0
2.5,3.25,2.7,-1,1.32352941176,1.70588235294,D,D,L,W,L,W,4.0,9.0,-0.35294117647100004,0.441176470588,-0.0294117647059,-5.0
5.5,3.6,1.61,-1,1.41176470588,2.41176470588,L,L,L,W,D,W,6.0,1.0,0.14705882352900002,1.29411764706,-0.294117647059,5.0
1.22,5.5,13.0,1,1.58823529412,0.8235294117649999,D,L,W,D,L,L,2.0,17.0,0.8235294117649999,-0.617647058824,0.235294117647,-15.0
1.72,3.6,4.5,1,0.852941176471,1.17647058824,D,D,W,L,L,W,16.0,7.0,-0.7352941176469999,-0.294117647059,0.14705882352900002,9.0
